Peak Number,Amplitude,Period (ns),Frequency (Hz),Energy (eV), Photons Flux in J/s
30055,51,0.00040000421056873847,14999842105334.373,3.3577653,4.364628641761876e+21
30056,60,0.0004000042105722912,14999842105201.148,3.3341653,6.041008500762133e+21
30057,61,0.00040000421056873847,14999842105334.373,3.3614987,6.244053508648958e+21
30058,43,0.0004000042105722912,14999842105201.148,3.3723653,3.102729088308107e+21
30059,56,0.00040000421056873847,14999842105334.373,3.3712319,5.262389627283831e+21
30060,61,0.0008000084211445824,7499921052600.574,3.3712319,1.2488107017408833e+22
30061,64,0.0008000084211410297,7499921052633.881,3.3712319,1.3746650455006564e+22
30062,66,0.0006000063158531077,9999894736889.582,3.3712319,1.096443042878589e+22
30063,66,0.0010000105264289516,5999936842091.117,3.3712319,1.8274050714772995e+22
30064,72,0.00040000421056873847,14999842105334.373,3.2428986,8.699052241020209e+21
30065,64,0.0004000042105722912,14999842105201.148,3.2620320,6.873325227533805e+21
30066,58,0.0008000084211410297,7499921052633.881,3.2620320,1.1289973664707538e+22
30067,69,0.001000010526425399,5999936842112.434,3.2620320,1.9973084355538364e+22
30068,65,0.0004000042105722912,14999842105201.148,3.1402986,7.089794698811115e+21
30069,60,0.00040000421056873847,14999842105334.373,3.1218320,6.041008500708479e+21
30070,73,0.0006000063158566604,9999894736830.371,3.1218320,1.3413555958527543e+22
30071,69,0.0006000063158566604,9999894736830.371,3.1218320,1.1983850613351404e+22
30072,49,0.00040000421056873847,14999842105334.373,3.0306320,4.0290170583891826e+21
30073,58,0.0004000042105722912,14999842105201.148,3.0059653,5.644986832378838e+21
30074,59,0.00040000421056873847,14999842105334.373,2.9842319,5.841319608601726e+21
30075,60,0.0008000084211445824,7499921052600.574,2.9842319,1.2082017001524265e+22
30076,51,0.0006000063158531077,9999894736889.582,2.9842319,6.546942962642814e+21
30077,74,0.0004000042105722912,14999842105201.148,2.8158320,9.189045152825955e+21
30078,69,0.00040000421056873847,14999842105334.373,2.7566320,7.989233742186964e+21
30079,61,0.0004000042105722912,14999842105201.148,2.7694319,6.244053508704416e+21
30080,68,0.00040000421056873847,14999842105334.373,2.7753653,7.759339807576669e+21
30081,68,0.0004000042105722912,14999842105201.148,2.7444319,7.759339807645584e+21
30082,63,0.0008000084211410297,7499921052633.881,2.7444319,1.332042374412135e+22
30083,70,0.0004000042105722912,14999842105201.148,2.7516320,8.222483792704015e+21
30084,49,0.0006000063158531077,9999894736889.582,2.7516320,6.043525587583774e+21
30085,70,0.0004000042105722912,14999842105201.148,2.7706986,8.222483792704015e+21
30086,64,0.00040000421056873847,14999842105334.373,2.8743653,6.873325227472758e+21
30087,53,0.0006000063158566604,9999894736830.371,2.8743653,7.070497032746081e+21
30088,61,0.0004000042105722912,14999842105201.148,2.7730987,6.244053508704416e+21
30089,59,0.0006000063158566604,9999894736830.371,2.7730987,8.76197941295447e+21
30090,72,0.00040000421056873847,14999842105334.373,2.7362320,8.699052241020209e+21
30091,70,0.0006000063158566604,9999894736830.371,2.7362320,1.2333725689019508e+22
30092,58,0.0006000063158566604,9999894736830.371,2.7362320,8.467480248543188e+21
30093,54,0.00040000421056873847,14999842105334.373,2.6377652,4.893216885573868e+21
30094,57,0.0006000063158566604,9999894736830.371,2.6377652,8.178015257882527e+21
30095,61,0.0008000084211410297,7499921052633.881,2.6377652,1.2488107017353373e+22
30096,86,0.0006000063158566604,9999894736830.371,2.6377652,1.8616374529793525e+22
30097,77,0.0006000063158566604,9999894736830.371,2.6377652,1.4923808083713605e+22
30098,59,0.00040000421056873847,14999842105334.373,2.6286987,5.841319608601726e+21
30099,89,0.0006000063158566604,9999894736830.371,2.6286987,1.993784513933133e+22
30100,67,0.0008000084211410297,7499921052633.881,2.6286987,1.5065603977667104e+22
30101,50,0.0006000063158566604,9999894736830.371,2.6286987,6.292717188275259e+21
30102,63,0.001000010526425399,5999936842112.434,2.6286987,1.66505296801369e+22
30103,71,0.0008000084211410297,7499921052633.881,2.6286987,1.6918179917892598e+22
30104,61,0.0008000084211410297,7499921052633.881,2.6286987,1.2488107017353373e+22
30105,63,0.0008000084211445824,7499921052600.574,2.6286987,1.3320423744180503e+22
30106,61,0.00040000421056873847,14999842105334.373,2.7128320,6.244053508648958e+21
30107,49,0.0012000126317133208,4999947368415.186,2.7128320,1.2087051175239117e+22
30108,57,0.0006000063158531077,9999894736889.582,2.7128320,8.178015257834104e+21
30109,60,0.0006000063158566604,9999894736830.371,2.7128320,9.061512751116373e+21
30110,59,0.0010000105264289516,5999936842091.117,2.7128320,1.4603299021608079e+22
30111,56,0.0006000063158531077,9999894736889.582,2.7128320,7.893584440925746e+21
30112,58,0.0004000042105722912,14999842105201.148,2.7872986,5.644986832378838e+21
30113,59,0.0006000063158566604,9999894736830.371,2.7872986,8.76197941295447e+21
30114,54,0.0012000126317097681,4999947368429.988,2.7872986,1.4679650656765065e+22
30115,59,0.0004000042105722912,14999842105201.148,2.8050320,5.841319608653607e+21
30116,58,0.00040000421056873847,14999842105334.373,2.8166987,5.6449868323287e+21
30117,70,0.0006000063158566604,9999894736830.371,2.8166987,1.2333725689019508e+22
30118,79,0.0010000105264289516,5999936842091.117,2.8166987,2.6181898648048267e+22
30119,53,0.00040000421056873847,14999842105334.373,2.8636987,4.7136646884694766e+21
30120,82,0.0004000042105722912,14999842105201.148,2.8829653,1.128326143309016e+22
30121,55,0.0006000063158531077,9999894736889.582,2.8829653,7.614187797767978e+21
30122,85,0.0004000042105722912,14999842105201.148,2.9773653,1.2123968449446226e+22
30123,47,0.00040000421056873847,14999842105334.373,3.0198986,3.706829938351397e+21
30124,58,0.0004000042105722912,14999842105201.148,3.0447653,5.644986832378838e+21
30125,54,0.001000010526425399,5999936842112.434,3.0447653,1.223304221397813e+22
30126,65,0.0004000042105722912,14999842105201.148,2.9267653,7.089794698811115e+21
30127,69,0.00040000421056873847,14999842105334.373,2.9022986,7.989233742186964e+21
30128,41,0.0006000063158566604,9999894736830.371,2.9022986,4.231223037396284e+21
30129,54,0.0008000084211410297,7499921052633.881,2.9022986,9.786433771191195e+21
30130,51,0.0004000042105722912,14999842105201.148,2.8892319,4.3646286418006413e+21
30131,70,0.001000010526425399,5999936842112.434,2.8892319,2.0556209481650492e+22
30132,58,0.0004000042105722912,14999842105201.148,2.7686987,5.644986832378838e+21
30133,61,0.00140001473699769,4285669172930.9272,2.7686987,2.185418728038227e+22
30134,68,0.0006000063158531077,9999894736889.582,2.7686987,1.1639009711365003e+22
30135,50,0.0004000042105722912,14999842105201.148,2.7714320,4.1951447921959255e+21
30136,58,0.00040000421056873847,14999842105334.373,2.8018986,5.6449868323287e+21
30137,55,0.0006000063158566604,9999894736830.371,2.8018986,7.614187797813063e+21
30138,71,0.0006000063158566604,9999894736830.371,2.8018986,1.2688634938438233e+22
30139,69,0.0004000042105722912,14999842105201.148,2.6574987,7.989233742257921e+21
30140,54,0.0008000084211410297,7499921052633.881,2.6574987,9.786433771191195e+21
30141,57,0.00040000421056873847,14999842105334.373,2.6726987,5.452010171889402e+21
30142,63,0.0004000042105722912,14999842105201.148,2.6410986,6.660211872090251e+21
30143,85,0.0008000084211410297,7499921052633.881,2.6410986,2.424793689878477e+22
30144,87,0.0006000063158566604,9999894736830.371,2.6410986,1.9051830559222176e+22
30145,49,0.00040000421056873847,14999842105334.373,2.7046986,4.0290170583891826e+21
30146,57,0.0004000042105722912,14999842105201.148,2.7307653,5.452010171937825e+21
30147,62,0.0006000063158531077,9999894736889.582,2.7307653,9.675681948634748e+21
30148,66,0.0008000084211445824,7499921052600.574,2.7307653,1.4619240571844363e+22
30149,73,0.001000010526425399,5999936842112.434,2.7307653,2.2355926597492955e+22
30150,70,0.001000010526425399,5999936842112.434,2.7307653,2.0556209481650492e+22
30151,46,0.0004000042105722912,14999842105201.148,2.8780320,3.5507705521146314e+21
30152,57,0.00040000421056873847,14999842105334.373,2.8388319,5.452010171889402e+21
30153,63,0.0008000084211410297,7499921052633.881,2.8388319,1.332042374412135e+22
30154,57,0.0010000105264289516,5999936842091.117,2.8388319,1.3630025429820354e+22
30155,59,0.0006000063158531077,9999894736889.582,2.8388319,8.76197941290259e+21
30156,67,0.0010000105264289516,5999936842091.117,2.8388319,1.8832004972134061e+22
30157,71,0.0008000084211410297,7499921052633.881,2.8388319,1.6918179917892598e+22
30158,66,0.0006000063158566604,9999894736830.371,2.8388319,1.0964430428850811e+22
30159,68,0.00040000421056873847,14999842105334.373,2.7502319,7.759339807576669e+21
30160,57,0.0006000063158566604,9999894736830.371,2.7502319,8.178015257882527e+21
30161,51,0.0006000063158566604,9999894736830.371,2.7502319,6.546942962681579e+21
30162,55,0.00040000421056873847,14999842105334.373,2.7555653,5.076125198511986e+21
30163,64,0.0006000063158566604,9999894736830.371,2.7555653,1.0309987841270184e+22
30164,66,0.0004000042105722912,14999842105201.148,2.7885653,7.309620285922181e+21
30165,53,0.0006000063158566604,9999894736830.371,2.7885653,7.070497032746081e+21
30166,58,0.00040000421056873847,14999842105334.373,2.8634987,5.6449868323287e+21
30167,56,0.0008000084211410297,7499921052633.881,2.8634987,1.05247792546144e+22
30168,61,0.0004000042105722912,14999842105201.148,3.0680986,6.244053508704416e+21
30169,55,0.00040000421056873847,14999842105334.373,3.0674986,5.076125198511986e+21
30170,64,0.0004000042105722912,14999842105201.148,3.0378986,6.873325227533805e+21
30171,56,0.0006000063158566604,9999894736830.371,3.0378986,7.893584440972485e+21
30172,58,0.0006000063158531077,9999894736889.582,3.0378986,8.467480248493052e+21
30173,79,0.0006000063158566604,9999894736830.371,3.0378986,1.5709139188810357e+22
30174,50,0.0004000042105722912,14999842105201.148,3.1656320,4.1951447921959255e+21
30175,57,0.0006000063158531077,9999894736889.582,3.1656320,8.178015257834104e+21
30176,72,0.0006000063158566604,9999894736830.371,3.1656320,1.3048578361607577e+22
30177,60,0.0006000063158566604,9999894736830.371,3.1656320,9.061512751116373e+21
30178,56,0.0006000063158566604,9999894736830.371,3.1656320,7.893584440972485e+21
30179,53,0.00040000421056873847,14999842105334.373,3.0195653,4.7136646884694766e+21
30180,66,0.0004000042105722912,14999842105201.148,3.0001653,7.309620285922181e+21
30181,63,0.0006000063158566604,9999894736830.371,3.0001653,9.990317808105801e+21
30182,60,0.0006000063158566604,9999894736830.371,3.0001653,9.061512751116373e+21
30183,57,0.001000010526425399,5999936842112.434,3.0001653,1.3630025429771929e+22
30184,66,0.0006000063158566604,9999894736830.371,3.0001653,1.0964430428850811e+22
30185,74,0.0006000063158531077,9999894736889.582,3.0001653,1.3783567729116513e+22
30186,59,0.0006000063158566604,9999894736830.371,3.0001653,8.76197941295447e+21
30187,83,0.0012000126317133208,4999947368415.186,3.0001653,3.4680422968022608e+22
30188,69,0.00040000421056873847,14999842105334.373,2.9193653,7.989233742186964e+21
30189,59,0.0004000042105722912,14999842105201.148,2.9106986,5.841319608653607e+21
30190,43,0.0006000063158566604,9999894736830.371,2.9106986,4.6540936324483813e+21
30191,52,0.0006000063158566604,9999894736830.371,2.9106986,6.806202910838521e+21
30192,67,0.001000010526425399,5999936842112.434,2.9106986,1.8832004972067156e+22
30193,61,0.0006000063158566604,9999894736830.371,1.0365624,9.366080263028895e+21
30194,62,0.0006000063158531077,9999894736889.582,1.0374869,9.675681948634748e+21
30195,53,0.0004000042105722912,14999842105201.148,0.3957764,4.713664688511342e+21
30196,51,0.0004000042105722912,14999842105201.148,0.3987542,4.3646286418006413e+21
30197,61,0.00040000421056873847,14999842105334.373,0.3946164,6.244053508648958e+21
30198,74,0.0008000084211410297,7499921052633.881,0.3946164,1.8378090305570298e+22
30199,65,0.0008000084211410297,7499921052633.881,0.3946164,1.417958939755926e+22
30200,70,0.0006000063158566604,9999894736830.371,1.0289802,1.2333725689019508e+22
30201,49,0.0004000042105722912,14999842105201.148,0.3912875,4.029017058424967e+21
30202,87,0.00040000421056873847,14999842105334.373,0.3880964,1.2701220372739577e+22
30203,57,0.0006000063158566604,9999894736830.371,1.0273358,8.178015257882527e+21
30204,53,0.00040000421056873847,14999842105334.373,0.3874520,4.7136646884694766e+21
30205,44,0.0004000042105722912,14999842105201.148,0.3829231,3.248720127076525e+21
30206,55,0.001000010526425399,5999936842112.434,0.3829231,1.269031299632505e+22
30207,49,0.0006000063158566604,9999894736830.371,1.0354869,6.043525587619559e+21
30208,71,0.0004000042105722912,14999842105201.148,0.4005942,8.459089958983865e+21
30209,56,0.0008000084211410297,7499921052633.881,0.4005942,1.05247792546144e+22
30210,77,0.001000010526425399,5999936842112.434,0.4005942,2.4873013472797095e+22
30211,73,0.0006000063158566604,9999894736830.371,1.0482202,1.3413555958527543e+22
30212,64,0.00040000421056873847,14999842105334.373,0.4191009,6.873325227472758e+21
30213,50,0.0004000042105722912,14999842105201.148,0.4054564,4.1951447921959255e+21
30214,57,0.001000010526425399,5999936842112.434,0.4054564,1.3630025429771929e+22
30215,59,0.0012000126317133208,4999947368415.186,0.4054564,1.752395882590894e+22
30216,57,0.0006000063158566604,9999894736830.371,1.0424291,8.178015257882527e+21
30217,60,0.0008000084211410297,7499921052633.881,1.0424291,1.2082017001470612e+22
30218,60,0.0006000063158566604,9999894736830.371,1.0568469,9.061512751116373e+21
30219,74,0.0012000126317097681,4999947368429.988,1.0568469,2.7567135458314643e+22
30220,62,0.0008000084211410297,7499921052633.881,1.0568469,1.290090926490362e+22
30221,63,0.0008000084211410297,7499921052633.881,1.0568469,1.332042374412135e+22
30222,64,0.0004000042105722912,14999842105201.148,0.3999275,6.873325227533805e+21
30223,71,0.0006000063158566604,9999894736830.371,1.0370202,1.2688634938438233e+22
30224,65,0.00040000421056873847,14999842105334.373,0.3960475,7.089794698748146e+21
30225,61,0.0012000126317133208,4999947368415.186,0.3960475,1.873216052605779e+22
30226,62,0.00040000421056873847,14999842105334.373,0.3973053,6.450454632423164e+21
30227,54,0.0006000063158566604,9999894736830.371,1.0365402,7.339825328404262e+21
30228,69,0.0006000063158566604,9999894736830.371,1.0359802,1.1983850613351404e+22
30229,73,0.001000010526425399,5999936842112.434,1.0359802,2.2355926597492955e+22
30230,69,0.0004000042105722912,14999842105201.148,0.4175320,7.989233742257921e+21
30231,48,0.00040000421056873847,14999842105334.373,0.4225675,3.8662454404534265e+21
30232,58,0.0006000063158566604,9999894736830.371,1.0607802,8.467480248543188e+21
30233,62,0.0006000063158566604,9999894736830.371,1.0583224,9.675681948692038e+21
30234,72,0.00040000421056873847,14999842105334.373,0.4186609,8.699052241020209e+21
30235,62,0.0006000063158566604,9999894736830.371,1.0581358,9.675681948692038e+21
30236,76,0.0004000042105722912,14999842105201.148,0.4131542,9.692462527889468e+21
30237,62,0.0008000084211410297,7499921052633.881,0.4131542,1.290090926490362e+22
30238,64,0.0008000084211410297,7499921052633.881,0.4131542,1.3746650455006564e+22
30239,62,0.00040000421056873847,14999842105334.373,0.4113231,6.450454632423164e+21
30240,63,0.0006000063158566604,9999894736830.371,1.0475180,9.990317808105801e+21
30241,58,0.0006000063158566604,9999894736830.371,1.0493535,8.467480248543188e+21
30242,60,0.0006000063158566604,9999894736830.371,1.0536691,9.061512751116373e+21
30243,57,0.0006000063158566604,9999894736830.371,1.0544291,8.178015257882527e+21
30244,50,0.00040000421056873847,14999842105334.373,0.4113453,4.195144792158666e+21
30245,66,0.0008000084211410297,7499921052633.881,0.4113453,1.4619240571779441e+22
30246,48,0.0006000063158566604,9999894736830.371,1.0533758,5.799368160714479e+21
30247,56,0.0006000063158566604,9999894736830.371,1.0553313,7.893584440972485e+21
30248,47,0.0006000063158566604,9999894736830.371,1.0535046,5.560244907560019e+21
30249,58,0.00040000421056873847,14999842105334.373,0.4145453,5.6449868323287e+21
30250,70,0.0006000063158566604,9999894736830.371,1.0558691,1.2333725689019508e+22
30251,45,0.0008000084211410297,7499921052633.881,1.0558691,6.796134563327219e+21
30252,59,0.0006000063158566604,9999894736830.371,1.0593580,8.76197941295447e+21
30253,54,0.00040000421056873847,14999842105334.373,0.4175986,4.893216885573868e+21
30254,52,0.0004000042105722912,14999842105201.148,0.4180031,4.537468607239113e+21
30255,56,0.0006000063158566604,9999894736830.371,1.0504557,7.893584440972485e+21
30256,56,0.0006000063158566604,9999894736830.371,1.0481713,7.893584440972485e+21
30257,50,0.0008000084211410297,7499921052633.881,1.0481713,8.390289584354592e+21
30258,62,0.0006000063158531077,9999894736889.582,1.0635135,9.675681948634748e+21
30259,56,0.0006000063158566604,9999894736830.371,1.0674335,7.893584440972485e+21
